"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"VECELO Versatile Side/End Table with Storage Shelf Nightstands for Living Room,Bedroom Furniture (Set of 2), Shelves, Retro Brown","B08PFC5GFG","https://www.amazon.com/dp/B08PFC5GFG?psc=1","https://m.media-amazon.com/images/I/71MfM0OtuEL._AC_SX466_.jpg","VECELO",81.85,483,"39,533.55","58,812","AMZ",35.86,6,4.5,902,7,35,"Amazon","Home & Kitchen","Small Oversize","FBA","13.3x8.3x26.5",33.71,"n/a"
"LAKEMID Side Table with Charging Station Set of 2 - Small C Table Narrow End Table with Metal Frame for Living Room Bedroom Small Spaces (Rustic Brown)","B0BRZ8S9M6","https://www.amazon.com/dp/B0BRZ8S9M6?psc=1","https://m.media-amazon.com/images/I/81m3hA6QGmL._AC_SY355_.jpg","LAKEMID",69.99,138,"9,658.62","106,629","CN",22.63,1,4.8,19,9,18,"Lakemid Direct","Home & Kitchen","Large Standard-Size","FBA","12.8x6.1x17.0",18.34,"1/10/2023"
"HOMSHO 2-Tier Side Table, End Tables with Tempered Glass, Nightstands with Storage Shelves, Slim Sofa Table for Living Room, Bedroom (1, Golden)","B0BY1N8XM7","https://www.amazon.com/dp/B0BY1N8XM7?psc=1","https://m.media-amazon.com/images/I/717Qtrc5A7L._AC_SY355_.jpg","HOMSHO",35.99,"n/a","n/a","69,947","CN",14.33,1,4.0,31,9,2,"HOMSHO","Home & Kitchen","Large Standard-Size","FBA","12.8x4.6x17.3",8.36,"3/10/2023"
"FORAOFUR End Table with Charging Station, End Tables with USB Ports and Outlets, Small Side Table for Living Room, Bedroom & Office, Two-Tier Narrow Side Table, Easy Assembly","B0BY8F1791","https://www.amazon.com/dp/B0BY8F1791?psc=1","https://m.media-amazon.com/images/I/61pMN6vuljL._AC_SX466_.jpg","FORAOFUR",34.99,"n/a","n/a","148,197","CN",14.34,1,5.0,8,7,0,"HAITE HOME","Home & Kitchen","Large Standard-Size","FBA","13.1x4.3x17.2",8.51,"3/13/2023"
"BETTAHOME C Shaped End Table, Side Table, for Couch, Bed, Chair, Living Room, Bedroom, Slides Under Sofa, Tray for Snack, Laptop, TV Dinner, Light Wood and Black BT001B","B0BYJ5L7M6","https://www.amazon.com/dp/B0BYJ5L7M6?psc=1","https://m.media-amazon.com/images/I/61jzhjI1x4L._AC_SX569_.jpg","BETTAHOME",30.99,"n/a","n/a","76,066","CN",14.73,1,4.6,63,7,6,"BETTAHOME","Home & Kitchen","Large Standard-Size","FBA","13.6x4.0x17.5",8.93,"5/3/2023"
"NUTMAK Side Table, Slim Nightstand Bedside Table with Solid Wood Legs, 2-Tier End Table with Storage Shelf for Living Room Bedroom Entryway, No-Tool Assembly.","B0BJ262QG9","https://www.amazon.com/dp/B0BJ262QG9?psc=1","https://m.media-amazon.com/images/I/71ukWj3XtZL._AC_SX425_.jpg","NUTMAK",28.99,166,"4,812.34","142,417","US",12.89,1,4.5,40,7,5,"DESIREVAE GLOBAL INC","Home & Kitchen","Large Standard-Size","FBA","13.6x3.3x17.0",7.47,"10/13/2022"
"FURINNO Modern Simplistic End Table, 1-Pack Without Tray, Espresso","B075N9RGJR","https://www.amazon.com/dp/B075N9RGJR?psc=1","https://m.media-amazon.com/images/I/61neFUQ8WlL._AC_SX522_.jpg","Furinno",18.38,156,"2,867.28","142,972","AMZ",16.45,20,4.1,"3,379",8,"1,151","Amazon","Home & Kitchen","Small Oversize","AMZ","17.3x1.4x29.3",9.04,"9/15/2017"
"Palama Small Side Table for Living Room, Modern Home Décor Gold Side Table, Easy Assembly Small Gold Table, Gold Accent Table","B0B699MVP4","https://www.amazon.com/dp/B0B699MVP4?psc=1","https://m.media-amazon.com/images/I/81syRAnvWDL._AC_SX569_.jpg","Palama",29.99,576,"17,274.24","45,980","CN",17.17,1,4.7,200,8,25,"HomePalama","Home & Kitchen","Small Oversize","FBA","16.3x2.3x21.5",7.95,"7/11/2022"
"Nathan James Mina Side, End Table Wood Finish & Matte Accents with Storage for Living Room or Nightstand, Bedroom, Natural Oak/Black","B084HCTYZ7","https://www.amazon.com/dp/B084HCTYZ7?psc=1","https://m.media-amazon.com/images/I/81-8vOM6zSL._AC_SX522_.jpg","Nathan James",101.34,"1,341","135,896.94","22,339","AMZ",35.85,9,4.4,783,7,22,"Amazon","Home & Kitchen","Small Oversize","FBA","19.3x6.0x22.5",26.85,"2/5/2020"
"Hoctieon 3 Tier End Table, Telephone Table, Tall Side Table with Storage, Small Nightstand for Small Spaces, Metal Frame, for Living Room, Bedroom, Sofa Couch, Hall, Easy Assembly, Greige","B0BGHCRL7H","https://www.amazon.com/dp/B0BGHCRL7H?psc=1","https://m.media-amazon.com/images/I/81r8K3rdLDL._AC_SY450_.jpg","Hoctieon",34.99,"1,121","39,223.79","25,273","CN",13.70,1,4.6,386,8,44,"Hoctieon","Home & Kitchen","Large Standard-Size","FBA","12.6x2.7x17.1",6.64,"9/26/2022"
